Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,rn
32,NO,Travel_Rarely,859,"RESEARCH & DEVELOPMENT",4,3,"Life Sciences",1,830,3,Female,98,2,2,"MANUFACTURING DIRECTOR",3,Married,6162,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8,1
32,NO,Travel_Rarely,427,"RESEARCH & DEVELOPMENT",1,3,Medical,1,78,1,Male,33,3,2,"MANUFACTURING DIRECTOR",4,Married,6162,10877,1,Y,Yes,22,4,2,80,1,9,3,3,9,8,7,8,1
32,NO,Travel_Rarely,498,"RESEARCH & DEVELOPMENT",3,4,Medical,1,966,3,Female,93,3,2,"MANUFACTURING DIRECTOR",1,Married,6725,13554,1,Y,No,12,3,3,80,1,8,2,4,8,7,6,3,1
32,NO,Travel_Rarely,1373,"RESEARCH & DEVELOPMENT",5,4,"Life Sciences",1,1966,4,Male,56,2,2,"MANUFACTURING DIRECTOR",4,Single,9679,10138,8,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,1
32,NO,Travel_Rarely,1018,"RESEARCH & DEVELOPMENT",3,2,"Life Sciences",1,727,3,Female,39,3,3,"RESEARCH DIRECTOR",4,Single,11159,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7,1
32,YES,Travel_Frequently,238,"RESEARCH & DEVELOPMENT",5,2,"Life Sciences",1,1939,1,Female,47,4,1,"RESEARCH SCIENTIST",3,Single,2432,15318,3,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,1
32,NO,Travel_Rarely,529,"RESEARCH & DEVELOPMENT",2,3,"Technical Degree",1,2038,4,Male,78,3,1,"RESEARCH SCIENTIST",1,Single,2439,11288,1,Y,No,14,3,4,80,0,4,4,3,4,2,1,2,1
32,NO,Non-Travel,953,"RESEARCH & DEVELOPMENT",5,4,"Technical Degree",1,1764,2,Male,65,3,1,"RESEARCH SCIENTIST",2,Single,2718,17674,2,Y,No,14,3,2,80,0,12,3,3,7,7,0,7,1
32,NO,Travel_Rarely,827,"RESEARCH & DEVELOPMENT",1,1,"Life Sciences",1,134,4,Male,71,3,1,"RESEARCH SCIENTIST",1,Single,2956,15178,1,Y,No,13,3,4,80,0,1,2,3,1,0,0,0,1
32,NO,Travel_Rarely,120,"RESEARCH & DEVELOPMENT",6,5,"Life Sciences",1,231,3,Male,43,3,1,"RESEARCH SCIENTIST",3,Single,3038,12430,3,Y,No,20,4,1,80,0,8,2,3,5,4,1,4,1
32,NO,Travel_Rarely,334,"RESEARCH & DEVELOPMENT",5,2,"Life Sciences",1,21,1,Male,80,4,1,"RESEARCH SCIENTIST",2,Divorced,3298,15053,0,Y,Yes,12,3,4,80,2,7,5,2,6,2,0,5,1
32,NO,Travel_Rarely,634,"RESEARCH & DEVELOPMENT",5,4,Other,1,1607,2,Female,35,4,1,"RESEARCH SCIENTIST",4,Married,3312,18783,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2,1
32,NO,Travel_Frequently,585,"RESEARCH & DEVELOPMENT",10,3,"Life Sciences",1,1720,1,Male,56,3,1,"RESEARCH SCIENTIST",3,Married,3433,17360,6,Y,No,13,3,1,80,1,10,3,2,5,2,1,3,1
32,YES,Travel_Frequently,1125,"RESEARCH & DEVELOPMENT",16,1,"Life Sciences",1,33,2,Female,72,1,1,"RESEARCH SCIENTIST",1,Single,3919,4681,1,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,7,1
32,NO,Non-Travel,1200,"RESEARCH & DEVELOPMENT",1,4,"Technical Degree",1,1574,4,Male,62,3,2,"RESEARCH SCIENTIST",1,Married,4087,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2,1
32,NO,Travel_Frequently,1316,"RESEARCH & DEVELOPMENT",2,2,"Life Sciences",1,1235,4,Female,38,3,2,"RESEARCH SCIENTIST",3,Single,4998,2338,4,Y,Yes,14,3,4,80,0,10,2,3,8,7,0,7,1
32,NO,Travel_Rarely,1018,"RESEARCH & DEVELOPMENT",2,4,Medical,1,439,1,Female,74,4,2,"RESEARCH SCIENTIST",4,Single,5055,10557,7,Y,No,16,3,3,80,0,10,0,2,7,7,0,7,1
32,NO,Travel_Rarely,638,"RESEARCH & DEVELOPMENT",8,2,Medical,1,865,3,Female,91,4,2,"RESEARCH SCIENTIST",3,Married,5175,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3,1
32,NO,Travel_Rarely,977,"RESEARCH & DEVELOPMENT",2,3,Medical,1,1671,4,Male,45,3,2,"RESEARCH SCIENTIST",2,Divorced,5470,25518,0,Y,No,13,3,3,80,2,10,4,2,9,5,1,6,1
32,NO,Travel_Rarely,824,"RESEARCH & DEVELOPMENT",5,2,"Life Sciences",1,1555,4,Female,67,2,2,"RESEARCH SCIENTIST",2,Married,5878,15624,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5,1
32,NO,Travel_Rarely,548,"RESEARCH & DEVELOPMENT",1,3,"Life Sciences",1,96,2,Male,66,3,2,"RESEARCH SCIENTIST",2,Married,6220,7346,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,9,1
32,NO,Travel_Rarely,646,"RESEARCH & DEVELOPMENT",9,4,"Life Sciences",1,679,1,Female,92,3,2,"RESEARCH SCIENTIST",4,Married,6322,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5,1
32,NO,Travel_Rarely,499,SALES,2,1,Marketing,1,1396,3,Male,36,3,2,"SALES EXECUTIVE",2,Married,4078,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2,1
32,NO,Travel_Rarely,117,SALES,13,4,"Life Sciences",1,859,2,Male,73,3,2,"SALES EXECUTIVE",4,Divorced,4403,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3,1
32,NO,Non-Travel,976,SALES,26,4,Marketing,1,333,3,Male,100,3,2,"SALES EXECUTIVE",4,Married,4465,12069,0,Y,No,18,3,1,80,0,4,2,3,3,2,2,2,1
32,NO,Travel_Frequently,1318,SALES,10,4,Marketing,1,1853,4,Male,79,3,2,"SALES EXECUTIVE",4,Single,4648,26075,8,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,1
32,NO,Travel_Frequently,689,SALES,9,2,Medical,1,195,4,Male,35,1,2,"SALES EXECUTIVE",4,Divorced,4668,22812,0,Y,No,17,3,4,80,3,9,2,4,8,7,0,7,1
32,YES,Non-Travel,1474,SALES,11,4,Other,1,631,4,Male,60,4,2,"SALES EXECUTIVE",3,Married,4707,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2,1
32,NO,Travel_Rarely,1093,SALES,6,4,Medical,1,125,2,Male,87,3,2,"SALES EXECUTIVE",3,Single,5010,24301,1,Y,No,16,3,1,80,0,12,0,3,11,8,5,7,1
32,NO,Travel_Rarely,588,SALES,8,2,"Technical Degree",1,436,3,Female,65,2,2,"SALES EXECUTIVE",2,Married,5228,24624,1,Y,Yes,11,3,4,80,0,13,2,3,13,12,11,9,1
32,NO,Travel_Rarely,929,SALES,10,3,Marketing,1,722,4,Male,55,3,2,"SALES EXECUTIVE",4,Single,5396,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,1
32,NO,Travel_Rarely,906,SALES,7,3,"Life Sciences",1,420,4,Male,91,2,2,"SALES EXECUTIVE",3,Married,5484,16985,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8,1
32,NO,Travel_Rarely,604,SALES,8,3,Medical,1,1304,3,Male,56,4,2,"SALES EXECUTIVE",4,Married,6209,11693,1,Y,No,15,3,3,80,2,10,4,4,10,7,0,8,1
32,NO,Travel_Frequently,379,SALES,5,2,"Life Sciences",1,889,2,Male,48,3,2,"SALES EXECUTIVE",2,Married,6524,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3,1
32,YES,Travel_Rarely,964,SALES,1,2,"Life Sciences",1,1734,1,Male,34,1,2,"SALES EXECUTIVE",2,Single,6735,12147,6,Y,No,15,3,2,80,0,10,2,3,0,0,0,0,1
32,NO,Travel_Frequently,967,SALES,8,3,Marketing,1,207,2,Female,43,3,3,"SALES EXECUTIVE",4,Single,8998,15589,1,Y,No,14,3,4,80,0,9,2,3,9,8,3,7,1
32,NO,Travel_Rarely,601,SALES,7,5,Marketing,1,1446,4,Male,97,3,2,"SALES EXECUTIVE",4,Married,9204,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3,1
32,NO,Travel_Rarely,371,SALES,19,3,"Life Sciences",1,1739,4,Male,80,1,3,"SALES EXECUTIVE",3,Married,9610,3840,3,Y,No,13,3,3,80,1,10,2,1,4,3,0,2,1
32,YES,Travel_Rarely,414,SALES,2,4,Marketing,1,1862,3,Male,82,2,2,"SALES EXECUTIVE",2,Single,9907,26186,7,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,1
32,YES,Travel_Rarely,1045,SALES,4,4,Medical,1,291,4,Male,32,1,3,"SALES EXECUTIVE",4,Married,10400,25812,1,Y,No,11,3,3,80,0,14,2,2,14,8,9,8,1
32,NO,Travel_Rarely,801,SALES,1,4,Marketing,1,2016,3,Female,48,3,3,"SALES EXECUTIVE",4,Married,10422,24032,1,Y,No,19,3,3,80,2,14,3,3,14,10,5,7,1
32,NO,Travel_Rarely,234,SALES,1,4,Medical,1,2013,2,Male,68,2,1,"SALES REPRESENTATIVE",2,Married,2269,18024,0,Y,No,14,3,2,80,1,3,2,3,2,2,2,2,1
32,NO,Non-Travel,862,SALES,2,1,"Life Sciences",1,1190,3,Female,76,3,1,"SALES REPRESENTATIVE",1,Divorced,2827,14947,1,Y,No,12,3,3,80,3,1,3,3,1,0,0,0,1
32,NO,Travel_Rarely,1401,SALES,4,2,"Life Sciences",1,330,3,Female,56,3,1,"SALES REPRESENTATIVE",2,Married,3931,20990,2,Y,No,11,3,1,80,1,6,5,3,4,3,1,2,1
33,NO,Travel_Rarely,1075,"HUMAN RESOURCES",3,2,"Human Resources",1,910,4,Male,57,3,1,"HUMAN RESOURCES",2,Divorced,2277,22650,3,Y,Yes,11,3,3,80,1,7,4,4,4,3,0,3,1
33,NO,Travel_Rarely,147,"HUMAN RESOURCES",2,3,"Human Resources",1,1207,2,Male,99,3,1,"HUMAN RESOURCES",3,Married,3600,8429,1,Y,No,13,3,4,80,1,5,2,3,5,4,1,4,1
33,NO,Travel_Rarely,501,"RESEARCH & DEVELOPMENT",15,2,Medical,1,2009,2,Female,95,3,2,"HEALTHCARE REPRESENTATIVE",4,Married,4878,21653,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1,1
33,NO,Travel_Frequently,827,"RESEARCH & DEVELOPMENT",1,4,Other,1,998,3,Female,84,4,2,"HEALTHCARE REPRESENTATIVE",2,Married,5488,20161,1,Y,Yes,13,3,1,80,1,6,2,3,6,5,1,2,1
33,NO,Travel_Frequently,1303,"RESEARCH & DEVELOPMENT",7,2,"Life Sciences",1,1970,4,Male,36,3,2,"HEALTHCARE REPRESENTATIVE",3,Divorced,5968,18079,1,Y,No,20,4,3,80,3,9,2,3,9,7,2,8,1
33,NO,Travel_Rarely,516,"RESEARCH & DEVELOPMENT",8,5,"Life Sciences",1,1515,4,Male,69,3,2,"HEALTHCARE REPRESENTATIVE",3,Single,6388,22049,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0,1
33,NO,Travel_Rarely,1069,"RESEARCH & DEVELOPMENT",1,3,"Life Sciences",1,969,2,Female,42,2,2,"HEALTHCARE REPRESENTATIVE",4,Single,6949,12291,0,Y,No,14,3,1,80,0,6,3,3,5,0,1,4,1
33,NO,Travel_Rarely,654,"RESEARCH & DEVELOPMENT",5,3,"Life Sciences",1,1099,4,Male,34,2,3,"HEALTHCARE REPRESENTATIVE",4,Divorced,7119,21214,4,Y,No,15,3,3,80,1,9,2,3,3,2,1,2,1
33,NO,Travel_Frequently,1296,"RESEARCH & DEVELOPMENT",6,3,"Life Sciences",1,692,3,Male,30,3,2,"HEALTHCARE REPRESENTATIVE",4,Divorced,7725,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7,1
33,NO,Non-Travel,1313,"RESEARCH & DEVELOPMENT",1,2,Medical,1,1994,2,Male,59,2,1,"LABORATORY TECHNICIAN",3,Divorced,2008,20439,1,Y,No,12,3,3,80,3,1,2,2,1,1,0,0,1
33,NO,Travel_Rarely,267,"RESEARCH & DEVELOPMENT",21,3,Medical,1,1698,2,Male,79,4,1,"LABORATORY TECHNICIAN",2,Married,2028,13637,1,Y,No,18,3,4,80,3,14,6,3,14,11,2,13,1
33,YES,Travel_Rarely,813,"RESEARCH & DEVELOPMENT",14,3,Medical,1,325,3,Male,58,3,1,"LABORATORY TECHNICIAN",4,Married,2436,22149,5,Y,Yes,13,3,3,80,1,8,2,1,5,4,0,4,1
33,NO,Travel_Rarely,924,"RESEARCH & DEVELOPMENT",2,3,Medical,1,39,3,Male,78,3,1,"LABORATORY TECHNICIAN",4,Single,2496,6670,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,0,1
33,YES,Travel_Rarely,465,"RESEARCH & DEVELOPMENT",2,2,"Life Sciences",1,328,1,Female,39,3,1,"LABORATORY TECHNICIAN",1,Married,2707,21509,7,Y,No,20,4,1,80,0,13,3,4,9,7,1,7,1
33,YES,Travel_Rarely,587,"RESEARCH & DEVELOPMENT",10,1,Medical,1,584,1,Male,38,1,1,"LABORATORY TECHNICIAN",4,Divorced,3408,6705,7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3,1
33,NO,Travel_Rarely,1099,"RESEARCH & DEVELOPMENT",4,4,Medical,1,1502,1,Female,82,2,1,"LABORATORY TECHNICIAN",2,Married,3838,8192,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2,1
33,NO,Travel_Rarely,589,"RESEARCH & DEVELOPMENT",28,4,"Life Sciences",1,1549,2,Male,79,3,2,"LABORATORY TECHNICIAN",3,Married,5207,22949,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7,1
33,NO,Travel_Frequently,553,"RESEARCH & DEVELOPMENT",5,4,"Life Sciences",1,428,4,Female,74,3,3,MANAGER,2,Married,11878,23364,6,Y,No,11,3,2,80,2,12,2,3,10,6,8,8,1
33,YES,Travel_Rarely,1277,"RESEARCH & DEVELOPMENT",15,1,Medical,1,582,2,Male,56,3,3,MANAGER,3,Married,13610,24619,7,Y,Yes,12,3,4,80,0,15,2,4,7,6,7,7,1
33,NO,Travel_Rarely,575,"RESEARCH & DEVELOPMENT",25,3,"Life Sciences",1,1545,4,Male,44,2,2,"MANUFACTURING DIRECTOR",2,Single,4320,24152,1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2,1
33,NO,Travel_Rarely,213,"RESEARCH & DEVELOPMENT",7,3,Medical,1,817,3,Male,49,3,3,"RESEARCH DIRECTOR",3,Married,11691,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7,1
33,NO,Travel_Frequently,515,"RESEARCH & DEVELOPMENT",1,2,"Life Sciences",1,73,1,Female,98,3,3,"RESEARCH DIRECTOR",4,Single,13458,15146,1,Y,Yes,12,3,3,80,0,15,1,3,15,14,8,12,1
33,NO,Travel_Rarely,922,"RESEARCH & DEVELOPMENT",1,5,Medical,1,612,1,Female,95,4,4,"RESEARCH DIRECTOR",3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,1
33,YES,Travel_Rarely,1017,"RESEARCH & DEVELOPMENT",25,3,Medical,1,1108,1,Male,55,2,1,"RESEARCH SCIENTIST",2,Single,2313,2993,4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2,1
33,NO,Travel_Rarely,134,"RESEARCH & DEVELOPMENT",2,3,"Life Sciences",1,242,3,Male,90,3,1,"RESEARCH SCIENTIST",4,Single,2500,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2,1
33,NO,Travel_Rarely,147,"RESEARCH & DEVELOPMENT",4,4,Medical,1,305,3,Female,47,2,1,"RESEARCH SCIENTIST",2,Married,2622,13248,6,Y,No,21,4,4,80,0,7,3,3,3,2,1,1,1
33,YES,Travel_Rarely,527,"RESEARCH & DEVELOPMENT",1,4,Other,1,780,4,Male,63,3,1,"RESEARCH SCIENTIST",4,Single,2686,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8,1
33,NO,Travel_Rarely,931,"RESEARCH & DEVELOPMENT",14,3,Medical,1,252,4,Female,72,3,1,"RESEARCH SCIENTIST",2,Married,2756,4673,1,Y,No,13,3,4,80,1,8,5,3,8,7,1,6,1
33,NO,Travel_Rarely,117,"RESEARCH & DEVELOPMENT",9,3,Medical,1,1238,1,Male,60,3,1,"RESEARCH SCIENTIST",4,Married,2781,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10,1
33,NO,Travel_Rarely,1198,"RESEARCH & DEVELOPMENT",1,4,Other,1,939,3,Male,100,2,1,"RESEARCH SCIENTIST",1,Single,2799,3339,3,Y,Yes,11,3,2,80,0,6,1,3,3,2,0,2,1
33,NO,Travel_Frequently,1392,"RESEARCH & DEVELOPMENT",3,4,"Life Sciences",1,5,4,Female,56,3,1,"RESEARCH SCIENTIST",3,Married,2909,23159,1,Y,Yes,11,3,3,80,0,8,3,3,8,7,3,0,1
33,NO,Travel_Rarely,832,"RESEARCH & DEVELOPMENT",5,4,"Life Sciences",1,338,3,Female,63,2,1,"RESEARCH SCIENTIST",4,Married,2911,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2,1
33,NO,Non-Travel,775,"RESEARCH & DEVELOPMENT",4,3,"Technical Degree",1,1771,4,Male,90,3,2,"RESEARCH SCIENTIST",2,Divorced,3055,6194,5,Y,No,15,3,4,80,2,11,2,2,9,8,1,7,1
33,NO,Travel_Rarely,867,"RESEARCH & DEVELOPMENT",8,4,"Life Sciences",1,1798,4,Male,90,4,1,"RESEARCH SCIENTIST",1,Married,3143,6076,6,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,1
33,YES,Travel_Frequently,1076,"RESEARCH & DEVELOPMENT",3,3,"Life Sciences",1,702,1,Male,70,3,1,"RESEARCH SCIENTIST",1,Single,3348,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7,1
33,NO,Travel_Rarely,461,"RESEARCH & DEVELOPMENT",13,1,"Life Sciences",1,995,2,Female,53,3,1,"RESEARCH SCIENTIST",4,Single,3452,17241,3,Y,No,18,3,1,80,0,5,4,3,3,2,0,2,1
33,YES,Travel_Frequently,827,"RESEARCH & DEVELOPMENT",29,4,Medical,1,1101,1,Female,54,2,2,"RESEARCH SCIENTIST",3,Single,4508,3129,1,Y,No,22,4,2,80,0,14,4,3,13,7,3,8,1
33,NO,Non-Travel,722,SALES,17,3,"Life Sciences",1,992,4,Male,38,3,4,MANAGER,3,Single,17444,20489,1,Y,No,11,3,4,80,0,10,2,3,10,8,6,0,1
33,NO,Travel_Rarely,586,SALES,1,3,Medical,1,855,1,Male,48,4,2,"SALES EXECUTIVE",1,Divorced,4037,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8,1
33,NO,Travel_Frequently,970,SALES,7,3,"Life Sciences",1,1114,4,Female,30,3,2,"SALES EXECUTIVE",2,Married,4302,13401,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2,1
33,NO,Travel_Frequently,430,SALES,7,3,Medical,1,1477,4,Male,54,3,2,"SALES EXECUTIVE",1,Married,4373,17456,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3,1
33,NO,Travel_Frequently,1146,SALES,25,3,Medical,1,1220,2,Female,82,3,2,"SALES EXECUTIVE",3,Married,4539,4905,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1,1
33,NO,Travel_Frequently,508,SALES,10,3,Marketing,1,446,2,Male,46,2,2,"SALES EXECUTIVE",4,Single,4682,4317,3,Y,No,14,3,3,80,0,9,6,2,7,7,0,1,1
33,NO,Non-Travel,1283,SALES,2,3,Marketing,1,1756,4,Female,62,3,2,"SALES EXECUTIVE",2,Single,5147,10697,8,Y,No,15,3,4,80,0,13,2,2,11,7,1,7,1
33,YES,Travel_Rarely,118,SALES,16,3,Marketing,1,819,1,Female,69,3,2,"SALES EXECUTIVE",1,Single,5324,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2,1
33,NO,Non-Travel,530,SALES,16,3,"Life Sciences",1,1681,3,Female,36,3,2,"SALES EXECUTIVE",4,Divorced,5368,16130,1,Y,Yes,25,4,3,80,1,7,2,3,6,5,1,2,1
33,NO,Travel_Frequently,1141,SALES,1,3,"Life Sciences",1,52,3,Female,42,4,2,"SALES EXECUTIVE",1,Married,5376,3193,2,Y,No,19,3,1,80,2,10,3,3,5,3,1,3,1
33,NO,Travel_Rarely,217,SALES,10,4,Marketing,1,1924,2,Male,43,3,2,"SALES EXECUTIVE",3,Single,5487,10410,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,1
33,NO,Travel_Rarely,392,SALES,2,4,Medical,1,1670,4,Male,93,3,2,"SALES EXECUTIVE",4,Divorced,5505,3921,1,Y,No,14,3,3,80,2,6,5,3,6,2,0,4,1
33,NO,Non-Travel,750,SALES,22,2,Marketing,1,160,3,Male,95,3,2,"SALES EXECUTIVE",2,Married,6146,15480,0,Y,No,13,3,1,80,1,8,2,4,7,7,0,7,1
33,NO,Travel_Rarely,1242,SALES,8,4,"Life Sciences",1,1560,1,Male,46,3,2,"SALES EXECUTIVE",1,Married,6392,10589,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2,1
33,NO,Travel_Rarely,1216,SALES,8,4,Marketing,1,677,3,Male,39,3,2,"SALES EXECUTIVE",3,Divorced,7104,20431,0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2,1
33,YES,Travel_Rarely,603,SALES,9,4,Marketing,1,1157,1,Female,77,3,2,"SALES EXECUTIVE",1,Single,8224,18385,0,Y,Yes,17,3,1,80,0,6,3,3,5,2,0,3,1
33,NO,Travel_Rarely,536,SALES,10,5,Marketing,1,1268,4,Male,82,4,3,"SALES EXECUTIVE",3,Divorced,8380,21708,0,Y,Yes,14,3,4,80,2,10,3,3,9,8,0,8,1
33,YES,Travel_Rarely,211,SALES,16,3,"Life Sciences",1,1758,1,Female,74,3,3,"SALES EXECUTIVE",1,Single,8564,10092,2,Y,Yes,20,4,3,80,0,11,2,2,0,0,0,0,1
33,NO,Travel_Frequently,1111,SALES,5,1,"Life Sciences",1,1395,2,Male,61,3,2,"SALES EXECUTIVE",4,Married,9998,19293,6,Y,No,13,3,1,80,0,8,2,4,5,4,1,2,1
33,NO,Non-Travel,1038,SALES,8,1,"Life Sciences",1,1044,2,Female,88,2,1,"SALES REPRESENTATIVE",4,Single,2342,21437,0,Y,No,19,3,4,80,0,3,2,2,2,2,2,2,1
33,YES,Travel_Rarely,350,SALES,5,3,Marketing,1,485,4,Female,34,3,1,"SALES REPRESENTATIVE",3,Single,2851,9150,1,Y,Yes,13,3,2,80,0,1,2,3,1,0,0,0,1
34,YES,Travel_Rarely,1107,"HUMAN RESOURCES",9,4,"Technical Degree",1,1467,1,Female,52,3,1,"HUMAN RESOURCES",3,Married,2742,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2,1
34,NO,Travel_Rarely,829,"HUMAN RESOURCES",3,2,"Human Resources",1,847,3,Male,88,3,1,"HUMAN RESOURCES",4,Married,3737,2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2,1
34,NO,Travel_Frequently,648,"HUMAN RESOURCES",11,3,"Life Sciences",1,1289,3,Male,56,2,2,"HUMAN RESOURCES",2,Married,4490,21833,4,Y,No,11,3,4,80,2,14,5,4,10,9,1,8,1
34,YES,Travel_Frequently,988,"HUMAN RESOURCES",23,3,"Human Resources",1,590,2,Female,43,3,3,"HUMAN RESOURCES",1,Divorced,9950,11533,9,Y,Yes,15,3,3,80,3,11,2,3,3,2,0,2,1
34,NO,Travel_Frequently,653,"RESEARCH & DEVELOPMENT",10,4,"Technical Degree",1,1597,4,Male,92,2,2,"HEALTHCARE REPRESENTATIVE",3,Married,5063,15332,1,Y,No,14,3,2,80,1,8,3,2,8,2,7,7,1
34,NO,Travel_Frequently,669,"RESEARCH & DEVELOPMENT",1,3,Medical,1,1184,4,Male,97,2,2,"HEALTHCARE REPRESENTATIVE",1,Single,5343,25755,0,Y,No,20,4,3,80,0,14,3,3,13,9,4,9,1
34,NO,Travel_Rarely,970,"RESEARCH & DEVELOPMENT",8,2,Medical,1,757,2,Female,96,3,2,"HEALTHCARE REPRESENTATIVE",3,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,1
34,NO,Travel_Rarely,404,"RESEARCH & DEVELOPMENT",2,4,"Technical Degree",1,1383,3,Female,98,3,2,"HEALTHCARE REPRESENTATIVE",4,Single,6687,6163,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11,1
34,NO,Travel_Frequently,618,"RESEARCH & DEVELOPMENT",3,1,"Life Sciences",1,1103,1,Male,45,3,2,"HEALTHCARE REPRESENTATIVE",4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,1
34,NO,Travel_Rarely,943,"RESEARCH & DEVELOPMENT",9,3,"Life Sciences",1,1344,4,Male,86,3,3,"HEALTHCARE REPRESENTATIVE",4,Divorced,8500,5494,0,Y,No,11,3,4,80,1,10,0,2,9,7,1,6,1
34,NO,Travel_Rarely,1442,"RESEARCH & DEVELOPMENT",9,3,Medical,1,717,4,Female,46,2,3,"HEALTHCARE REPRESENTATIVE",2,Single,8621,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7,1
34,NO,Travel_Rarely,546,"RESEARCH & DEVELOPMENT",10,3,"Life Sciences",1,934,2,Male,83,3,1,"LABORATORY TECHNICIAN",2,Divorced,2008,6896,1,Y,No,14,3,2,80,2,1,3,3,1,0,1,0,1
34,NO,Travel_Rarely,1346,"RESEARCH & DEVELOPMENT",19,2,Medical,1,18,2,Male,93,3,1,"LABORATORY TECHNICIAN",4,Divorced,2661,8758,0,Y,No,11,3,3,80,1,3,2,3,2,2,1,2,1
34,NO,Travel_Rarely,401,"RESEARCH & DEVELOPMENT",1,3,"Life Sciences",1,1447,4,Female,86,2,1,"LABORATORY TECHNICIAN",2,Married,3294,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2,1
34,NO,Travel_Rarely,1157,"RESEARCH & DEVELOPMENT",5,2,Medical,1,1696,2,Male,57,2,2,"LABORATORY TECHNICIAN",4,Married,3986,11912,1,Y,No,14,3,3,80,1,15,3,4,15,10,4,13,1
34,NO,Travel_Rarely,628,"RESEARCH & DEVELOPMENT",8,3,Medical,1,2068,2,Male,82,4,2,"LABORATORY TECHNICIAN",3,Married,4404,10228,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2,1
34,NO,Travel_Frequently,135,"RESEARCH & DEVELOPMENT",19,3,Medical,1,1285,3,Female,46,3,2,"LABORATORY TECHNICIAN",2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,1
34,YES,Travel_Frequently,234,"RESEARCH & DEVELOPMENT",9,4,"Life Sciences",1,1807,4,Male,93,3,2,"LABORATORY TECHNICIAN",1,Married,5346,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,1
